	latitude	longitude
0	45.53910500000001	-73.63313499999998
1	45.53555000000003	-73.625195
2	45.539435000000026	-73.63344899999998
3	45.53939499999999	-73.63264500000001
4	45.53895900000002	-73.63136800000001
5	45.539305	-73.63108399999999
6	45.537801	-73.631956
